match,week,team,opponent,Created,Point,Possession,Started point on offense?,Scored?,Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),Initiator,Passes,Secondary assist,Assist,Goal,Thrower error,Receiver error,Stalled out
MKE @ PHL,Week 2,original stats,MKEPHL,2024-04-15 11:16:34,23,5,1,1,0.5862944,0.38868043,20 Danielle Walsh,6,09 Sarah Hirannet,01 Emily Shields,16 Grace Maroon,NA,NA,NA
MKE @ PHL,Week 2,original stats,MKEPHL,2024-04-15 11:21:29,24,1,0,1,0.9145516,0.40494058,05 Lindsay McKenna,2,05 Lindsay McKenna,08 Emma Soiles,05 Lindsay McKenna,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 8:32:13,1,1,0,0,0.99576986,0.44871795,04 Raha Mozaffari,11,NA,NA,NA,08 Emma Soiles,11 Sara Liang,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 8:35:37,1,2,0,0,1,0.20231394,04 Raha Mozaffari,1,NA,NA,NA,04 Raha Mozaffari,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 8:38:00,1,3,0,1,1,0.19355847,04 Raha Mozaffari,1,NA,04 Raha Mozaffari,08 Emma Soiles,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 8:40:42,2,1,0,0,0.18866329,0.677611,04 Raha Mozaffari,3,NA,NA,NA,08 Emma Soiles,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 8:42:57,2,2,0,0,0.677665,0.7120075,11 Sara Liang,6,NA,NA,NA,04 Raha Mozaffari,21 Linda Morse,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 8:44:34,2,3,0,0,0.53384095,0.82020015,04 Raha Mozaffari,1,NA,NA,NA,04 Raha Mozaffari,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 8:45:35,2,4,0,0,0.92978,0.81894934,11 Sara Liang,7,NA,NA,NA,NA,36 Adilina Malave,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 8:53:33,2,5,0,1,0.5084602,0.81832397,10 Andrea DeSabato,8,10 Andrea DeSabato,23 Natalie Bova,00 Emilie Mohler,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 8:57:52,3,1,0,0,0.82656515,0.5487805,04 Raha Mozaffari,1,NA,NA,NA,NA,08 Emma Soiles,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 8:59:10,3,2,0,0,0.99069375,0.28361475,11 Sara Liang,1,NA,NA,NA,NA,18 Sumi Onoe,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:00:25,3,3,0,0,0.8637902,0.33739838,11 Sara Liang,2,NA,NA,NA,NA,18 Sumi Onoe,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:01:44,3,4,0,1,0.8536379,0.4043152,13 Kat Harper,5,13 Kat Harper,21 Linda Morse,08 Emma Soiles,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:03:55,4,1,0,0,0.43401015,0.40181363,11 Sara Liang,4,NA,NA,NA,36 Adilina Malave,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:10:00,5,1,1,0,0.750423,0.4662289,20 Danielle Walsh,1,NA,NA,NA,20 Danielle Walsh,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:10:48,5,2,1,1,0.30033842,0.32363978,01 Emily Shields,3,23 Natalie Bova,10 Andrea DeSabato,01 Emily Shields,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:14:11,6,1,0,0,0.3037225,0.5562852,00 Emilie Mohler,2,NA,NA,NA,04 Raha Mozaffari,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:14:56,6,2,0,0,0.4424704,0.30675423,04 Raha Mozaffari,1,NA,NA,NA,NA,18 Sumi Onoe,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:15:30,6,3,0,1,0.20389171,0.6394622,11 Sara Liang,4,08 Emma Soiles,21 Linda Morse,18 Sumi Onoe,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:18:32,7,1,0,0,0.27326566,0.41494685,17 Allie Milligan,1,NA,NA,NA,17 Allie Milligan,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:19:24,7,2,0,0,0.6404399,0.33239526,04 Raha Mozaffari,1,NA,NA,NA,NA,24 Casey Gorman,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:20:38,7,3,0,0,0.86717427,0.37554723,04 Raha Mozaffari,2,NA,NA,NA,36 Adilina Malave,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:22:12,7,4,0,0,0.71150595,0.64446527,04 Raha Mozaffari,1,NA,NA,NA,NA,05 Lindsay McKenna,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:22:45,7,5,0,1,0.46954316,0.24358974,04 Raha Mozaffari,1,NA,04 Raha Mozaffari,13 Kat Harper,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:25:18,8,1,0,1,0.178511,0.691995,11 Sara Liang,3,15 Layne Dodge,21 Linda Morse,08 Emma Soiles,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:31:10,10,1,1,0,0.34771574,0.68761724,10 Andrea DeSabato,17,NA,NA,NA,22 Liz Hart,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:34:04,10,2,1,1,0.22419627,0.82020015,10 Andrea DeSabato,23,16 Grace Maroon,03 Rachel Alfano,16 Grace Maroon,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:41:43,11,1,0,0,0.74365485,0.62132585,11 Sara Liang,6,NA,NA,NA,NA,21 Linda Morse,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:48:11,12,1,0,1,0.8028765,0.663227,11 Sara Liang,9,00 Emilie Mohler,11 Sara Liang,08 Emma Soiles,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:51:31,13,1,0,0,0.7707276,0.79768604,04 Raha Mozaffari,2,NA,NA,NA,36 Adilina Malave,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:55:30,13,2,0,1,0.679357,0.83083177,04 Raha Mozaffari,2,04 Raha Mozaffari,05 Lindsay McKenna,13 Kat Harper,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 9:59:16,15,1,1,1,0.7554991,0.37554723,20 Danielle Walsh,3,16 Grace Maroon,20 Danielle Walsh,09 Sarah Hirannet,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:01:05,16,1,0,1,0.19204737,0.37492183,04 Raha Mozaffari,1,NA,04 Raha Mozaffari,18 Sumi Onoe,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:03:11,17,1,0,0,0.75888324,0.35178235,11 Sara Liang,4,NA,NA,NA,33 Jana Graham,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:04:36,17,2,0,0,0.1463621,0.4512195,04 Raha Mozaffari,1,NA,NA,NA,04 Raha Mozaffari,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:05:23,17,3,0,0,0.6404399,0.7157599,04 Raha Mozaffari,1,NA,NA,NA,NA,33 Jana Graham,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:06:12,17,4,0,0,0.7791878,0.67510945,11 Sara Liang,3,NA,NA,NA,NA,01 Emily Shields,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:07:08,17,5,0,0,0.02961083,0.6513446,04 Raha Mozaffari,2,NA,NA,NA,NA,25 Sabrina Bonaci,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:25:46,17,6,0,0,0.79949236,0.64446527,11 Sara Liang,1,NA,NA,NA,11 Sara Liang,21 Linda Morse,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:26:43,17,7,0,0,0.81641287,0.32739213,11 Sara Liang,1,NA,NA,NA,11 Sara Liang,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:27:33,17,8,0,0,0.5575296,0.67636025,11 Sara Liang,5,NA,NA,NA,21 Linda Morse,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:29:16,17,9,0,1,0.61675125,0.18230143,11 Sara Liang,1,NA,11 Sara Liang,21 Linda Morse,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:32:19,18,1,0,0,0.21235195,0.6726079,17 Allie Milligan,1,NA,NA,NA,17 Allie Milligan,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:47:41,19,1,1,0,0.4424704,0.7057536,10 Andrea DeSabato,24,NA,NA,NA,NA,20 Danielle Walsh,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:55:11,19,2,1,0,0.9348562,0.8239525,20 Danielle Walsh,16,NA,NA,NA,20 Danielle Walsh,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:57:51,19,3,1,0,0.5101523,0.677611,20 Danielle Walsh,7,NA,NA,NA,NA,20 Danielle Walsh,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 10:59:45,19,4,1,0,0.21235195,0.81832397,20 Danielle Walsh,2,NA,NA,NA,NA,22 Liz Hart,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 11:02:17,20,1,1,1,0.7385787,0.55128205,04 Raha Mozaffari,2,04 Raha Mozaffari,21 Linda Morse,15 Layne Dodge,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 11:04:24,21,1,0,0,0.24450085,0.45059413,04 Raha Mozaffari,2,NA,NA,NA,00 Emilie Mohler,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 11:05:23,21,2,0,1,0.78087986,0.36053783,24 Casey Gorman,6,04 Raha Mozaffari,13 Kat Harper,24 Casey Gorman,NA,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 11:10:26,23,1,1,0,0.22927243,0.60631645,10 Andrea DeSabato,12,NA,NA,NA,23 Natalie Bova,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 11:12:01,23,2,1,0,0.18866329,0.82020015,20 Danielle Walsh,1,NA,NA,NA,20 Danielle Walsh,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 11:13:17,23,3,1,0,0.82656515,0.8214509,23 Natalie Bova,5,NA,NA,NA,10 Andrea DeSabato,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 11:14:00,23,4,1,0,0.6725888,0.8833646,23 Natalie Bova,3,NA,NA,NA,20 Danielle Walsh,NA,NA
MKE @ PHL,Week 2,PHL,MKE,2024-04-15 11:16:34,23,5,1,1,0.5862944,0.38868043,20 Danielle Walsh,6,09 Sarah Hirannet,01 Emily Shields,16 Grace Maroon,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 10:06,1,1,1,0,0.475,0.587037,16 Margaret Walker,7,NA,NA,NA,NA,08 Kathryn Ritzman,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 10:09,1,2,1,1,0.15416667,0.49012345,16 Margaret Walker,9,23 Lisa Dang,08 Kathryn Ritzman,19 Allie Wallace,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 10:16,3,1,1,0,0.4805556,0.72222227,66 Jackie Wang,10,NA,NA,NA,42 Lisi Lohre,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 10:23,3,2,1,1,0.8819445,0.44506174,66 Jackie Wang,3,13 Sami Smalling,66 Jackie Wang,07 Kami Groom,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 10:31,4,1,0,0,0.22638887,0.5141975,23 Lisa Dang,1,NA,NA,NA,NA,16 Margaret Walker,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 10:31,4,2,0,1,0.525,0.38641974,19 Allie Wallace,5,37 Claire Trop,16 Margaret Walker,37 Claire Trop,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 10:34,5,1,0,1,0.7180556,0.66604936,09 Annalise Peters,5,26 Jessica Sourbeer,24 Jamie Eriksson,06 Laureen Johnson,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 10:38,6,1,0,0,0.19305554,0.53148144,66 Jackie Wang,4,NA,NA,NA,NA,42 Lisi Lohre,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 10:40,6,2,0,1,0.73611104,0.7839506,66 Jackie Wang,9,42 Lisi Lohre,00 Emma Jones,15 Florence Brooks,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 10:43,7,1,0,0,0.40138894,0.6283951,16 Margaret Walker,2,NA,NA,NA,NA,05 Marie Perivier,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 10:44,7,2,0,0,0.81805557,0.8,16 Margaret Walker,1,NA,NA,NA,16 Margaret Walker,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:00,8,1,0,0,0.8833333,0.43580246,26 Jessica Sourbeer,3,NA,NA,NA,01 Ashleigh Jentilet,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:02,8,2,0,0,0.51527774,0.5308642,37 Claire Trop,4,NA,NA,NA,NA,37 Claire Trop,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:10,9,1,0,1,0.5138889,0.49012345,09 Annalise Peters,6,36 Carolyn Normile,09 Annalise Peters,01 Ashleigh Jentilet,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:12,10,1,0,0,0.8375,0.4462963,13 Sami Smalling,3,NA,NA,NA,66 Jackie Wang,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:15,10,2,0,1,0.55833334,0.6166667,66 Jackie Wang,8,66 Jackie Wang,42 Lisi Lohre,15 Florence Brooks,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:17,11,1,0,0,0.7222222,0.79999995,23 Lisa Dang,3,NA,NA,NA,16 Margaret Walker,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:19,11,2,0,0,0.7263889,0.8030864,23 Lisa Dang,1,NA,NA,NA,NA,05 Marie Perivier,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:21,12,1,1,0,0.47361115,0.6611111,36 Carolyn Normile,3,NA,NA,NA,NA,37 Claire Trop,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:23,12,2,1,1,0.45833334,0.34753087,26 Jessica Sourbeer,4,26 Jessica Sourbeer,09 Annalise Peters,37 Claire Trop,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:26,13,1,0,1,0.22777773,0.75617284,66 Jackie Wang,10,13 Sami Smalling,15 Florence Brooks,42 Lisi Lohre,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:36,14,1,0,0,0.3652778,0.52160496,23 Lisa Dang,3,NA,NA,NA,NA,21 Jess Oh,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:38,14,2,0,1,0.52638894,0.46419752,21 Jess Oh,11,21 Jess Oh,05 Marie Perivier,21 Jess Oh,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:53,15,1,1,0,0.51388896,0.65925926,26 Jessica Sourbeer,2,NA,NA,NA,09 Annalise Peters,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:56,15,2,1,1,0.49583334,0.55493826,24 Jamie Eriksson,3,09 Annalise Peters,24 Jamie Eriksson,01 Ashleigh Jentilet,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 11:59,16,1,0,1,0.8625,0.48271605,37 Claire Trop,2,37 Claire Trop,66 Jackie Wang,07 Kami Groom,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:04,17,1,0,1,0.5180556,0.78641975,16 Margaret Walker,8,16 Margaret Walker,19 Allie Wallace,08 Kathryn Ritzman,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:07,18,1,0,0,0.86944443,0.49074072,09 Annalise Peters,1,NA,NA,NA,09 Annalise Peters,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:08,18,2,0,0,0.13888887,0.7148148,26 Jessica Sourbeer,3,NA,NA,NA,01 Ashleigh Jentilet,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:09,18,3,0,0,0.21527773,0.5611111,24 Jamie Eriksson,6,NA,NA,NA,26 Jessica Sourbeer,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:11,18,4,0,1,0.4944444,0.4685185,36 Carolyn Normile,13,22 Erin McCann,26 Jessica Sourbeer,06 Laureen Johnson,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:15,19,1,0,1,0.7930556,0.39876544,66 Jackie Wang,3,13 Sami Smalling,37 Claire Trop,07 Kami Groom,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:16,20,1,0,0,0.2097222,0.48703703,16 Margaret Walker,3,NA,NA,NA,21 Jess Oh,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:18,20,2,0,1,0.2847222,0.43086419,23 Lisa Dang,3,08 Kathryn Ritzman,21 Jess Oh,05 Marie Perivier,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:21,21,1,0,0,0.39393944,0.6166565,36 Carolyn Normile,1,NA,NA,NA,36 Carolyn Normile,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:22,21,2,0,0,0.52916664,0.24320988,01 Ashleigh Jentilet,3,NA,NA,NA,01 Ashleigh Jentilet,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:36,22,1,0,0,0.21111113,0.7938272,66 Jackie Wang,6,NA,NA,NA,42 Lisi Lohre,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:38,22,2,0,1,0.7569445,0.3462963,13 Sami Smalling,1,NA,13 Sami Smalling,66 Jackie Wang,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:39,23,1,0,1,0.3972222,0.45864198,16 Margaret Walker,7,37 Claire Trop,16 Margaret Walker,21 Jess Oh,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:45,25,1,1,1,0.5,0.48641974,13 Sami Smalling,3,07 Kami Groom,04 Ellen Mueller,15 Florence Brooks,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:50,26,1,0,1,0.4875,0.7037037,23 Lisa Dang,5,21 Jess Oh,05 Marie Perivier,19 Allie Wallace,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:54,27,1,0,1,0.57916665,0.59876543,36 Carolyn Normile,3,26 Jessica Sourbeer,09 Annalise Peters,06 Laureen Johnson,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 12:58,29,1,1,1,0.7263889,0.7271605,23 Lisa Dang,6,08 Kathryn Ritzman,16 Margaret Walker,05 Marie Perivier,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 13:01,30,1,0,1,0.39722225,0.44135803,09 Annalise Peters,6,09 Annalise Peters,26 Jessica Sourbeer,01 Ashleigh Jentilet,NA,NA,NA
NASH @ DC,Week 2,DC,NASH,4/14/2024 13:04,31,1,0,0,0.6069444,0.75,66 Jackie Wang,8,NA,NA,NA,07 Kami Groom,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 20:36:21,1,1,0,0,0.94027776,0.8358025,45 Sylvia Brown,2,NA,NA,NA,17 Rachel Barr,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 20:41:41,2,1,1,1,0.72083336,0.67530864,27 Katharine Gilbert,16,08 Grace Robinson,27 Katharine Gilbert,10 Tori Taylor,NA,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 20:45:29,3,1,0,0,0.325,0.82222223,24 Mia Letterie,5,NA,NA,NA,16 Emily Branson,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 20:50:00,4,1,1,0,0.35,0.6981482,16 Emily Branson,6,NA,NA,NA,NA,10 Tori Taylor,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 20:52:07,4,2,1,0,0.09583333,0.6148148,27 Katharine Gilbert,1,NA,NA,NA,NA,16 Emily Branson,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 20:53:46,5,1,1,0,0.48333332,0.6030864,45 Sylvia Brown,4,NA,NA,NA,45 Sylvia Brown,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 20:55:27,6,1,1,0,0.74861115,0.5777778,27 Katharine Gilbert,7,NA,NA,NA,08 Grace Robinson,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 20:57:08,6,2,1,0,0.69166666,0.57901233,27 Katharine Gilbert,12,NA,NA,NA,08 Grace Robinson,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:00:46,7,1,1,0,0.6652777,0.7333333,24 Mia Letterie,2,NA,NA,NA,NA,04 Ashley West,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:01:22,7,2,1,0,0.41111106,0.8259259,82 Mary Turner,5,NA,NA,NA,82 Mary Turner,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:04:12,7,3,1,1,0.17916666,0.29506174,45 Sylvia Brown,2,45 Sylvia Brown,21 Elena Rubino,07 Mary Cowart,NA,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:06:05,8,1,1,0,0.3694444,0.8018518,27 Katharine Gilbert,3,NA,NA,NA,NA,08 Grace Robinson,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:07:37,8,2,1,0,0.9625,0.8160494,27 Katharine Gilbert,1,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:08:20,8,3,1,0,0.23611107,0.8358025,27 Katharine Gilbert,5,NA,NA,NA,16 Emily Branson,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:11:38,9,1,1,0,0.7513889,0.6679012,24 Mia Letterie,2,NA,NA,NA,45 Sylvia Brown,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:12:35,9,2,1,0,0.20138893,0.845679,24 Mia Letterie,7,NA,NA,NA,20 Noel Holmes,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:17:37,10,1,1,0,0.32638887,0.79999995,16 Emily Branson,9,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:20:15,10,2,1,0,0.34583333,0.28518516,27 Katharine Gilbert,2,NA,NA,NA,72 Grace Castro,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:20:43,10,3,1,1,0.0027777355,0.3802469,27 Katharine Gilbert,2,27 Katharine Gilbert,10 Tori Taylor,22 Rebecca Henley,NA,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:24:15,11,1,0,0,0.65138894,0.841358,45 Sylvia Brown,3,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:31:04,12,1,1,0,0.48611107,0.75740737,16 Emily Branson,5,NA,NA,NA,72 Grace Castro,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:33:26,13,1,1,0,0.7736111,0.6191358,24 Mia Letterie,3,NA,NA,NA,24 Mia Letterie,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 21:34:23,13,2,1,0,0.5208333,0.8345679,45 Sylvia Brown,5,NA,NA,NA,21 Elena Rubino,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 22:39:39,14,1,0,0,0.8152778,0.8253086,24 Mia Letterie,19,NA,NA,NA,24 Mia Letterie,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 22:44:14,15,1,1,0,0.24583334,0.77469134,08 Grace Robinson,4,NA,NA,NA,16 Emily Branson,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 22:46:47,16,1,1,0,0.51111114,0.7382716,24 Mia Letterie,4,NA,NA,NA,45 Sylvia Brown,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:01:38,17,1,1,0,0.44027773,0.6320988,27 Katharine Gilbert,2,NA,NA,NA,82 Mary Turner,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:02:23,17,2,1,0,0.20555553,0.8302469,10 Tori Taylor,3,NA,NA,NA,10 Tori Taylor,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:03:43,17,3,1,0,0.73888886,0.8135803,82 Mary Turner,3,NA,NA,NA,10 Tori Taylor,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:04:53,17,4,1,0,0.77777773,0.8308642,27 Katharine Gilbert,1,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:05:57,18,1,1,0,0.0375,0.62530863,04 Ashley West,3,NA,NA,NA,20 Noel Holmes,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:08:12,19,1,1,0,0.825,0.7129629,45 Sylvia Brown,2,NA,NA,NA,NA,08 Grace Robinson,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:09:10,19,2,1,0,0.08611107,0.73888886,27 Katharine Gilbert,5,NA,NA,NA,08 Grace Robinson,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:11:16,20,1,1,0,0.5069445,0.6746914,20 Noel Holmes,3,NA,NA,NA,77 Melissa Gronske,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:13:01,20,2,1,0,0.6819445,0.79135805,24 Mia Letterie,2,NA,NA,NA,23 Breanna Snipes,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:14:02,20,3,1,0,0.07222226,0.84444445,24 Mia Letterie,11,NA,NA,NA,NA,71 Mattea Swegles,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:20:12,21,1,1,0,0.6138889,0.641358,27 Katharine Gilbert,4,NA,NA,NA,27 Katharine Gilbert,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:21:36,21,2,1,0,0.69305557,0.6283951,22 Rebecca Henley,4,NA,NA,NA,04 Ashley West,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:23:13,22,1,1,0,0.19027774,0.75864196,24 Mia Letterie,1,NA,NA,NA,24 Mia Letterie,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:23:52,23,1,1,1,0.78194445,0.6351852,20 Noel Holmes,10,20 Noel Holmes,21 Elena Rubino,45 Sylvia Brown,NA,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:27:57,25,1,1,0,0.12638894,0.7012346,04 Ashley West,26,NA,NA,NA,08 Grace Robinson,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:34:10,26,1,1,0,0.7819444,0.7148148,24 Mia Letterie,6,NA,NA,NA,45 Sylvia Brown,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:36:40,27,1,1,1,0.50416666,0.6944445,08 Grace Robinson,18,82 Mary Turner,10 Tori Taylor,08 Grace Robinson,NA,NA,NA
NASH @ DC,Week 2,NASH,DC,2024-04-14 23:42:43,29,1,1,0,0.28333333,0.6469136,08 Grace Robinson,4,NA,NA,NA,10 Tori Taylor,NA,NA
